overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,Positive/Negative
5,False,"06 23, 2016",A7IB2KI9HJZWU,B0012Y0ZG2,{'Size:': ' 266'},Jennifer Ludwick,the shampoo and conditioner both work very well. my hair feels softer and looks fuller.  i'm very happy with it,excellent product,1466640000,,,0
5,True,"06 21, 2016",ALWK9NN6TP252,B0012Y0ZG2,{'Size:': ' 5'},Tim Scarbrough,"great product. thick, concentrated, worth the investment.",five stars,1466467200,,,0
5,True,"06 21, 2016",A3F6UEMA8SNNK5,B0012Y0ZG2,{'Size:': ' 121'},Sher,love this product! great scent and a great moisturizing wash!,five stars,1466467200,,,0
5,True,"06 18, 2016",A23FCPNAHZDWCZ,B0012Y0ZG2,{'Size:': ' 101'},Liza,"love this shampoo. i first bought it years ago from sally's beauty supply. i have very coarse hair. it leaves it silky smooth and feels like i don't even need conditioner,  which is a first. i like that it doesn't contain phosphates, because that's not something i want to have to worry about. i'm definitely going to purchase this again. great shampoo!",makes my coarse hair soft,1466208000,2,,0
5,True,"06 13, 2016",A17B1H60A6A96P,B0012Y0ZG2,{'Size:': ' 463'},Demetris DeLucas,all of the different colognes and the price.,five stars,1465776000,,,0
5,True,"06 10, 2016",A2I3TOK508FLX0,B0012Y0ZG2,{'Size:': ' 1'},Amazon Customer,"great product , price and fast shipping","great product, price and fast shipping",1465516800,,,0
5,True,"06 7, 2016",A36EEWU8U97ZSX,B0012Y0ZG2,{'Size:': ' 87'},Darlene D.,love this shampoo for my fine hair....gives great volume!,five stars,1465257600,,,0
5,True,"06 3, 2016",A28TUBAOIO801,B0012Y0ZG2,{'Size:': ' 195'},Mitch,"my favorite body wash, suds up nice, leaves skin moisturized and has a nice subtle scent",can't go wrong with oil of olay,1464912000,,,0
5,True,"06 2, 2016",AVXT2TB9ZHYRF,B0012Y0ZG2,{'Size:': ' 195'},Stephen Minton,it was just what i wanted.,five stars,1464825600,,,0
5,True,"05 31, 2016",A2GOEDQ35EBF1R,B0012Y0ZG2,{'Size:': ' 266'},ruth gallagher,i don't know if it really works yet but smells great n my hair looks good too.,good,1464652800,,,0
5,True,"05 30, 2016",AHQFZFZVRD2WU,B0012Y0ZG2,{'Size:': ' 122'},Dottie Huntley,this is my favorite shower gel.,five stars,1464566400,,,0
5,True,"05 28, 2016",A2YWRVKET7JDYP,B0012Y0ZG2,{'Size:': ' 483'},The Truth,great for the price,five stars,1464393600,,,0
5,True,"05 28, 2016",A2BTEB0X9BLH2T,B0012Y0ZG2,{'Size:': ' 22'},Dave B.,"hi, i don't believe they are still selling this azur brand. sorry for the late review, but this was a great gift for my wife and she loved the fragrance. we look forward to buying something similar.",great fragrance!,1464393600,,,0
5,True,"05 27, 2016",ATQWHIT4GCWFU,B0012Y0ZG2,{'Size:': ' 370'},Lee Souleles,excellent product! excellent transaction.,five stars,1464307200,,,0
5,True,"05 26, 2016",A3H4ZZ6X3GROKJ,B0012Y0ZG2,{'Size:': ' 124'},Amazon Customer,"absolutely love, love, love this product!!!!! it smells amazing and feels great on the body! will be repurchasing this item many, many more times!",amazing product!,1464220800,,,0
5,True,"05 26, 2016",A3OCG4F2HKKPD5,B0012Y0ZG2,{'Size:': ' 494'},Linda  Atwood,like it,five stars,1464220800,,,0
5,True,"05 25, 2016",A1GVTXX0S7ANZ8,B0012Y0ZG2,{'Size:': ' 27'},Amazon Customer,i absolutely love this product and buy for myself and all of my friends.  can't say enough about these.,five stars,1464134400,,,0
5,True,"05 24, 2016",ANVIM4HO9ALJ6,B0012Y0ZG2,{'Size:': ' 16.9 oz.'},Ginny D,"shine, body, no frizz. love this shampoo",love it,1464048000,,,0
5,True,"05 24, 2016",A1K85CL9XZYRV7,B0012Y0ZG2,{'Size:': ' 27'},Daisy&#039;s hearts and crafts,loved this spong so much!! i bought one  for a gift and will be getting myself another one soon too!,loved this spong so much,1464048000,,,0
5,True,"05 24, 2016",A74WRG7ZEKXX7,B0012Y0ZG2,{'Size:': ' 95'},Dee Yoder,"as usual,  this bath gel was just as good as expected.",this bath gel was just as good as expected,1464048000,,,0
5,True,"05 19, 2016",AG6BQPVI5DCR4,B0012Y0ZG2,{'Size:': ' 136'},Quanisha Perry,it smells so good it's worth  the price  i'm definitely  buying this again.,smells great,1463616000,,,0
5,True,"05 15, 2016",A1XGD1A869SSXC,B0012Y0ZG2,{'Size:': ' 85'},tracy morrison,my favorite!!!!!,five stars,1463270400,,,0
5,True,"05 14, 2016",A1DAE86MWE6OMW,B0012Y0ZG2,{'Size:': ' 61'},pamela smith,as advertised,five stars,1463184000,,,0
5,True,"05 7, 2016",AI5ELCUWKSDXJ,B0012Y0ZG2,{'Size:': ' 7.6oz'},Amazon Customer,love it!!,five stars,1462579200,,,0
5,True,"05 6, 2016",A12X146LZM6KM0,B0012Y0ZG2,{'Size:': ' 17'},eieio,"great scent, and no sulfates.",five stars,1462492800,,,0
5,True,"05 6, 2016",A2KV46HMWY1YWB,B0012Y0ZG2,{'Size:': ' 586'},Kindle Customer,"smells wonderful. feels great on hands and arms, etc.",must have product,1462492800,,,0
5,False,"05 5, 2016",A3ETTJOVI6C9V5,B0012Y0ZG2,{'Size:': ' 586'},W. Keane,"i love the smell, the texture, everything about it!!!  this is my absolute favorite.  i want the body lotion, but you usually can only find it in a set.  i just want the lotion, i have two bottles of perfume, just to get the lotion.  it's wonderful.",i love the smell,1462406400,,,0
5,True,"04 30, 2016",A2X5PW8CYW4U1D,B0012Y0ZG2,{'Size:': ' 156'},Amazon Customer,use it everyday works great,five stars,1461974400,,,0
5,True,"04 30, 2016",A2YXTUAVV51KUH,B0012Y0ZG2,{'Size:': ' 23'},Diana Lozier,"purchased this product after researching products to help my son with his three year old daughters naturally curly blonde hair. the baby shampoos he had used were drying her hair out, and most of the detanglers weighted down her curls too much. started using this product along with the dark and lovely beautiful beginnings deep conditioner and her hair is more manageable, not dried out, and has the natural bouncy curls that are adorable.",started using this product along with the dark and lovely beautiful beginnings deep conditioner and her hair is more manageable,1461974400,,,0
5,True,"04 30, 2016",A1R7TTGL0FLO3R,B0012Y0ZG2,{'Size:': ' 1'},Algut,excellent product,five stars,1461974400,,,0
5,True,"04 29, 2016",AQG3FO72CYLU3,B0012Y0ZG2,{'Size:': ' 1'},michael dzienis,can't beat it... 3 for the price of 1 at a local store,five stars,1461888000,,,0
5,True,"04 29, 2016",A2O4T6MQ540AGF,B0012Y0ZG2,{'Size:': ' 7.6oz'},Brandon Meekins,fast shipping and just as described.,five stars,1461888000,,,0
5,True,"04 26, 2016",A1ZH9XEBQIPLWT,B0012Y0ZG2,{'Size:': ' 505'},JOYCE SCOTT,love them,five stars,1461628800,,,0
5,True,"04 25, 2016",A3NXD25N4CDKXF,B0012Y0ZG2,{'Size:': ' 91'},Roshena A.,i love it. it worked great!,great,1461542400,,,0
5,True,"04 23, 2016",A19AWUK1MWTJEN,B0012Y0ZG2,{'Size:': ' 281'},Jan Monte,"great lather, delicious smell and really cleans!",love this stuff!,1461369600,,,0
5,True,"04 22, 2016",AUBJHP5EYBWWT,B0012Y0ZG2,{'Size:': ' 1'},ursovain,great anti-frizz product!,five stars,1461283200,,,0
5,True,"04 21, 2016",A3UDCJBG2PMFRE,B0012Y0ZG2,{'Size:': ' 26'},Amazon Customer,looked all over to find where to purchase this product and we are very happy to be able to finally find it. the prell conditioner is by far the best you can buy. we love it,... where to purchase this product and we are very happy to be able to finally find it,1461196800,,,0
5,True,"04 21, 2016",A37QK0QF18JXDO,B0012Y0ZG2,{'Size:': ' 352'},Lisa Solomon,all time favorite fragrance! if you love the smell of lemons this is for you!,beautiful lemony fragrance,1461196800,,,0
5,True,"04 19, 2016",A3N6811PDY2QM3,B0012Y0ZG2,{'Size:': ' 279'},Amazon Customer,amazing! instant relaxation.,five stars,1461024000,,,0
5,True,"04 19, 2016",AGXW8BFME8048,B0012Y0ZG2,{'Size:': ' 511'},Gretchen G,this is a great product. it is alcohol free but holds well . i used to get it at sally's but they discontinued it . thankfully i was able to buy it here.,this is a great product. it is alcohol free but holds well,1461024000,,,0
5,True,"04 19, 2016",A2H85FZ61BSTLA,B0012Y0ZG2,{'Size:': ' 106'},Brit Brower,"this is my family's favorite body wash, and i was excited to find it on amazon, as the store i used to purchase it from no longer carries it. wonderful smell and relaxing smell without being perfume-y; works great for showers to feel clean and for baths to relax.",this is my family's favorite body wash,1461024000,,,0
5,True,"04 14, 2016",AL24GOJZZ48PB,B0012Y0ZG2,{'Size:': ' 174'},S. Rae,as expected for price.,five stars,1460592000,,,0
5,True,"04 14, 2016",APV301O2BXWU2,B0012Y0ZG2,{'Size:': ' 92'},Jim Mullery,love this shampoo and am happy to find it online,five stars,1460592000,,,0
5,True,"04 12, 2016",A39JMSWQA06ZN6,B0012Y0ZG2,{'Size:': ' 5 oz.'},Bettina Janet Mc Laughlan,beautiful hair after use...shiny !,five stars,1460419200,,,0
5,True,"04 11, 2016",A2PCUZU2NUV72W,B0012Y0ZG2,{'Size:': ' 59'},Amazon Customer,i have used this product for years and love it.,great product,1460332800,,,0
5,True,"04 9, 2016",A153D6FAV4L389,B0012Y0ZG2,{'Size:': ' 1 Pack'},Serendipity,good price.  good product,five stars,1460160000,,,0
5,True,"04 4, 2016",A3RTXSWBBPBU15,B0012Y0ZG2,{'Size:': ' 1'},Moomoo,what can i say my favorite hair product at a great price. i had to buy it!,five stars,1459728000,,,0
5,True,"03 30, 2016",A2NXR4T75E4QM7,B0012Y0ZG2,{'Size:': ' 16fl oz.'},Janice,"this bath gel is amazing. silky smooth and not drying to the skin after a bath. lathers very well. a little goes a long way, and it's totally pure and natural. too bad the price on amazon went up. forced to buy else where.",this bath gel is amazing. silky smooth and not drying to the skin ...,1459296000,,,0
5,True,"03 28, 2016",AAP5XCA30G532,B0012Y0ZG2,{'Size:': ' 61'},Judith A.,"these are products i use regularly and am always looking for a ""good deal"" -- i feel this was a very good deal!  quick delivery and completely satisfied!","... ""good deal"" -- i feel this was a very good deal! quick delivery and completely satisfied",1459123200,,,0
5,True,"03 27, 2016",ASI6Y3IN52G9P,B0012Y0ZG2,{'Size:': ' 351'},SeattleFamily,this is a fantastic loose eye shadow set! the pigmentation is phenomenal and the color choices are great! i love this set!,this is a fantastic loose eye shadow set!,1459036800,,,0
5,True,"03 25, 2016",A73DFWJE0CGY6,B0012Y0ZG2,{'Size:': ' 178'},Flight Risk (The Gypsy Moth),"tree hut has so far not sold me a product i do not love. the kiwi body wash is mild and fragrant and cleanses well. you don't need much to clean your entire surface, so it's worth the extra price of buying from this company. very high-quality and i will continue to buy from tree hut.",consistently great body wash,1458864000,3,,0
5,True,"03 25, 2016",A2JPJPB0A1TQTY,B0012Y0ZG2,{'Size:': ' B-013'},DeWaun Mack,excellent! best soap i ever had.,best soap,1458864000,,,0
5,True,"03 24, 2016",ADNGSTD6WM8WE,B0012Y0ZG2,{'Size:': ' 69'},Amazon Customer,just what i wanted- this is my 3rd bottle. i hope it will still be available next time i need more.,just what i wanted- this is my 3rd bottle. ...,1458777600,,,0
5,True,"03 24, 2016",A1KJ2M8NY458CE,B0012Y0ZG2,{'Size:': ' 109'},Linda,"this is great and my pups never get the puppy smells, always clean",five stars,1458777600,,,0
5,True,"03 22, 2016",AL54O8LSKUIQ8,B0012Y0ZG2,{'Size:': ' 1.69oz'},Kelly Moore,great product!!,five stars,1458604800,,,0
5,True,"03 21, 2016",AXQAIG2XT292S,B0012Y0ZG2,{'Size:': ' 1'},Grandma Mary,"fast shipping, great price & product. 100% satisfaction.",great price & product,1458518400,,,0
5,True,"03 20, 2016",A17ZAS11CK1HG8,B0012Y0ZG2,{'Size:': ' 177ml/6oz'},Joni28,i love the smell of this product. i also bought the body butter and that smells great as well. i will be buying these again,great product!,1458432000,,,0
5,True,"03 18, 2016",A1BS75OBCJN3EA,B0012Y0ZG2,{'Size:': ' 1'},TG,"love this product - wish i could find it in the store, but it's great to be able to get here",love this product - wish i could find it in ...,1458259200,,,0
5,True,"03 17, 2016",A34SO74JEYQXZW,B0012Y0ZG2,{'Size:': ' 39'},Jose,"sally's stop selling this great shampoo for fuller thicker hair thanks to this company through amazon i can buy again. this is a great shampoo if you want to hide that you have thin hair, but this shampoo only gives volume for a few hours.",fuller hair,1458172800,,,0
5,True,"03 16, 2016",A38CIT22Y0TZS,B0012Y0ZG2,{'Size:': ' 1'},Amazon Customer,love it. have used it for years,five stars,1458086400,,,0
5,True,"03 16, 2016",A10P0NAKKRYKTZ,B0012Y0ZG2,{'Size:': ' 97'},Amazon Customer,fantastic shower gel. not only lathers well but also makes the entire bathroom smell nice,five stars,1458086400,,,0
5,True,"03 15, 2016",A3DA04UMF6N2F9,B0012Y0ZG2,{'Size:': ' 1'},Amber Cameron,love it !!!! it actually came early!,five stars,1458000000,,,0
5,False,"03 15, 2016",A1ZB4T8L0SPYV8,B0012Y0ZG2,{'Size:': ' 114'},Bonnie Smith,intoxicatingly wonderful!!!!!,five stars,1458000000,,,0
5,True,"03 15, 2016",A3JOF3FISSE7E0,B0012Y0ZG2,{'Size:': ' 15'},Catherine Daniel,makes hair fuller and is gentle on scalp.  hair feels soft.,five stars,1458000000,2,,0
5,False,"03 14, 2016",A1NP1AD8FGSA71,B0012Y0ZG2,{'Size:': ' 586'},mercedes,i get more compliments when i wear this lotion!!!,very clean scent,1457913600,,,0
5,True,"03 13, 2016",ASLE3QYFD5C70,B0012Y0ZG2,{'Size:': ' 24 oz.'},kathy leone,love this!,five stars,1457827200,,,0
5,True,"03 13, 2016",A29WQLB8ACNZ5T,B0012Y0ZG2,{'Size:': ' 511'},Marie Buckley,i use this product daily i love it.,five stars,1457827200,,,0
5,True,"03 12, 2016",A1888H788ZLJUQ,B0012Y0ZG2,{'Size:': ' 401'},Tammie,good,five stars,1457740800,,,0
5,True,"03 11, 2016",ACAA46YVXMZTJ,B0012Y0ZG2,{'Size:': ' 29.2'},RNAH,"good shampoo, hair stays where its combed to.  good stuff!",it's about time someone made a mens shampoo.,1457654400,19,,0
5,True,"03 11, 2016",AOMVFFY4OPSPQ,B0012Y0ZG2,{'Size:': ' 11 fl. oz.'},Amazon Customer,worked great!,five stars,1457654400,,,0
5,False,"03 8, 2016",A345PQ5PIJVC67,B0012Y0ZG2,{'Size:': ' 53'},Bridget Schoff,"as awesome as this product is, it has been discontinued by the makers. the people selling this on here, including the shampoos and conditioners are price gouging you and who knows how old it is..  very sad",as awesome as this product is,1457395200,,,0
5,True,"03 8, 2016",AVC2FIYKB6VHF,B0012Y0ZG2,{'Size:': ' 1'},emily prentice,:),five stars,1457395200,,,0
5,True,"03 7, 2016",A2XF4LU8DZCGKV,B0012Y0ZG2,{'Size:': ' 169'},Sparkle528,"although it's pretty long, it fits perfectly. it looks very similar to the style of the lab coat given to me by my school.",love the labcoat,1457308800,,,0
5,True,"03 6, 2016",A347D5SOZ68PPE,B0012Y0ZG2,{'Size:': ' 1'},Amazon Customer,great product would buy from seller agian,five stars,1457222400,,,0
5,True,"03 6, 2016",A84MTP7LSOTXG,B0012Y0ZG2,{'Size:': ' 30mla144'},LeAnn Johnson,love this stuff! adds glowing moisture to my dry skin without oily feeling!,five stars,1457222400,,,0
5,True,"03 5, 2016",A2DFFI0IG23LFK,B0012Y0ZG2,{'Size:': ' 5'},Kindle Customer,love this stuff.  only shampoo i will use.,five stars,1457136000,,,0
5,True,"03 2, 2016",AKZZ0DTJDXLZI,B0012Y0ZG2,{'Size:': ' 82'},DMH2000,"great product for fine hair, too bad it is discontinued by bain de terre",five stars,1456876800,,,0
5,True,"03 2, 2016",A3980XKDL0SZEX,B0012Y0ZG2,{'Size:': ' 511'},Amazon Customer,very satisfied.,five stars,1456876800,,,0
5,True,"03 1, 2016",A26HF31NL346VR,B0012Y0ZG2,{'Size:': ' 184'},Amazon Customer,loved the products however did think it was priced a little high wanted to get the lotion but the price with shipping and handling was way too much!,loved the products however did think it was priced a ...,1456790400,,,0
5,True,"03 1, 2016",A3OYM142VD8I7K,B0012Y0ZG2,{'Size:': ' 170'},Tamikajam,awesome!!,five stars,1456790400,,,0
5,True,"02 29, 2016",A2SVOLKLGI7DVQ,B0012Y0ZG2,{'Size:': ' 31'},Justice,"this is the only shampoo my husband will use, he is very picky. loves the peppermint.",five stars,1456704000,,,0
5,True,"02 25, 2016",A34OON6ZYATX36,B0012Y0ZG2,{'Size:': ' 511'},faye,i have very curly hair and always used mousse products.  i began to have a reaction to the product and tried naturelle.  the gel works well and i have no reaction to the product.  very glad i found it!,works as advertised.,1456358400,,,0
5,True,"02 22, 2016",A2JAEYUNQB6BIF,B0012Y0ZG2,{'Size:': ' 228'},AuTumn,gift for sister. she loves it,five stars,1456099200,,,0
5,True,"02 22, 2016",A3S5MHB0P2RTI5,B0012Y0ZG2,{'Size:': ' 177'},D. James,"the soap is great, i only wish it was available in stores.  it's a little on the pricey side considering it's from dial, and not some french, or italian desinger, but when you seemingly can only get it online it's worth it.","the soap is great, i only wish it was available in stores",1456099200,,,0
